Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
24.35, 5.23645818784172, 1.71984108076805, 60.8924472951556, 63.9724297866874, 5.22867176671514, 1.71858132673969, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0077866758500019, 0.00126062945088156, 2.06196551423249, 0.273893470805978, 0.0077866758500019, 0.00126062945088156, 0, 0, 2.06196551423249, 0, 0.0077866758500019, 0, 0.0068606458419356, 0.000926030008068244, 0.0077866758500019, 0, 0, 0, 0, 0, 0.0077866758500019, 0, 0, 0, 0, 0, 0, 0.0077866758500019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22867176671514, 0, 0, 0, 0, 0, 0
24.3666666666667, 5.25056788159794, 1.72447006767581, 60.8924472951556, 63.9724297866874, 5.24272007640074, 1.72319856476056, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0078492050976592, 0.00126942146019628, 2.06196551423249, 0.273893470805978, 0.0078492050976592, 0.00126942146019628, 0, 0, 2.06196551423249, 0, 0.0078492050976592, 0, 0.00690466562567981, 0.000944539471980899, 0.0078492050976592, 0, 0, 0, 0, 0, 0.0078492050976592, 0, 0, 0, 0, 0, 0, 0.0078492050976592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24272007640074, 0, 0, 0, 0, 0, 0
24.3833333333333, 5.51036185362581, 1.80978204104261, 60.8924472951556, 63.9724297866874, 5.50199426924893, 1.80842128335389, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00846924234986876, 0.00136112103590042, 2.06196551423249, 0.273893470805978, 0.00846924234986876, 0.00136112103590042, 0, 0, 2.06196551423249, 0, 0.00846924234986876, 0, 0.00743943610251668, 0.00102980624735417, 0.00846924234986876, 0, 0, 0, 0, 0, 0.00846924234986876, 0, 0, 0, 0, 0, 0, 0.00846924234986876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50199426924893, 0, 0, 0, 0, 0, 0
24.4, 5.85514869585043, 1.92281862076694, 60.8924472951556, 63.9724297866874, 5.84491572769768, 1.92113446536242, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0103564492486988, 0.00160831944465583, 2.06196551423249, 0.273893470805978, 0.0103564492486988, 0.00160831944465583, 0, 0, 2.06196551423249, 0, 0.0103564492486988, 0, 0.00863826782919891, 0.00171818141951, 0.0103564492486988, 0, 0, 0, 0, 0, 0.0103564492486988, 0, 0, 0, 0, 0, 0, 0.0103564492486988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84491572769768, 0, 0, 0, 0, 0, 0
24.4166666666667, 6.17509014746583, 2.02775930061631, 60.8924472951556, 63.9724297866874, 6.16420255236651, 2.02606989215011, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0109297798045595, 0.0017084765725278, 2.06196551423249, 0.273893470805978, 0.0109297798045595, 0.0017084765725278, 0, 0, 2.06196551423249, 0, 0.0109297798045595, 0, 0.00933041662604077, 0.00159936317851269, 0.0109297798045595, 0, 0, 0, 0, 0, 0.0109297798045595, 0, 0, 0, 0, 0, 0, 0.0109297798045595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16420255236651, 0, 0, 0, 0, 0, 0
24.4333333333333, 6.2661222205104, 2.05758969081032, 60.8924472951556, 63.9724297866874, 6.25456744073748, 2.0557724820309, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0115399407005734, 0.00179234544212348, 2.06196551423249, 0.273893470805978, 0.0115399407005734, 0.00179234544212348, 0, 0, 2.06196551423249, 0, 0.0115399407005734, 0, 0.00970911705748333, 0.0018308236430887, 0.0115399407005734, 0, 0, 0, 0, 0, 0.0115399407005734, 0, 0, 0, 0, 0, 0, 0.0115399407005734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25456744073748, 0, 0, 0, 0, 0, 0
24.45, 6.1966182686791, 2.03478289381435, 60.8924472951556, 63.9724297866874, 6.18535427159196, 2.03302858156714, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0112592359073734, 0.00176147664687595, 2.06196551423249, 0.273893470805978, 0.0112592359073734, 0.00176147664687595, 0, 0, 2.06196551423249, 0, 0.0112592359073734, 0, 0.00953162886708097, 0.00172760704028932, 0.0112592359073734, 0, 0, 0, 0, 0, 0.0112592359073734, 0, 0, 0, 0, 0, 0, 0.0112592359073734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18535427159196, 0, 0, 0, 0, 0, 0
24.4666666666667, 6.19661610788035, 2.03478998316824, 60.8924472951556, 63.9724297866874, 6.18535700838132, 2.03302853409375, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0112590959575373, 0.00176146805165368, 2.06196551423249, 0.273893470805978, 0.0112590959575373, 0.00176146805165368, 0, 0, 2.06196551423249, 0, 0.0112590959575373, 0, 0.00953162750206117, 0.00172746845547215, 0.0112590959575373, 0, 0, 0, 0, 0, 0.0112590959575373, 0, 0, 0, 0, 0, 0, 0.0112590959575373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18535700838132, 0, 0, 0, 0, 0, 0
24.4833333333333, 6.54269975410259, 2.14830943936881, 60.8924472951556, 63.9724297866874, 6.53000246581434, 2.14631077283283, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.012804377033355, 0.00198148466895719, 2.06196551423249, 0.273893470805978, 0.012804377033355, 0.00198148466895719, 0, 0, 2.06196551423249, 0, 0.012804377033355, 0, 0.0106645672776201, 0.00213980975573945, 0.012804377033355, 0, 0, 0, 0, 0, 0.012804377033355, 0, 0, 0, 0, 0, 0, 0.012804377033355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53000246581434, 0, 0, 0, 0, 0, 0
24.5, 6.7492661111855, 2.21604651184432, 60.8924472951556, 63.9724297866874, 6.73589359600526, 2.21397708619075, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0133943492400619, 0.00207245613765281, 2.06196551423249, 0.273893470805978, 0.0133943492400619, 0.00207245613765281, 0, 0, 2.06196551423249, 0, 0.0133943492400619, 0, 0.0112118281640553, 0.00218252107599314, 0.0133943492400619, 0, 0, 0, 0, 0, 0.0133943492400619, 0, 0, 0, 0, 0, 0, 0.0133943492400619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73589359600526, 0, 0, 0, 0, 0, 0
